"","Species","Extent","X_round","Y_round","Occurrence"
"2644","Bartsia.alpina","Alps",4530050,2666350,1
"2645","Bartsia.alpina","Alps",4537950,2666350,1
"2646","Bartsia.alpina","Alps",4520850,2666450,1
"2647","Bartsia.alpina","Racherin",4531750,2666450,1
"2648","Bartsia.alpina","Racherin",4531750,2666550,1
"2649","Bartsia.alpina","Racherin",4531950,2666650,1
"2650","Bartsia.alpina","Alps",4553550,2666650,1
"2651","Bartsia.alpina","Alps",4531050,2666750,1
"2652","Bartsia.alpina","Racherin",4531750,2666750,1
"2653","Bartsia.alpina","Alps",4529950,2666850,1
"2654","Bartsia.alpina","Alps",4530750,2666850,1
"2655","Bartsia.alpina","Alps",4531050,2666850,1
"2656","Bartsia.alpina","Alps",4531250,2666850,1
"2657","Bartsia.alpina","Alps",4583250,2666850,1
"2658","Bartsia.alpina","Alps",4531250,2667050,1
"2659","Bartsia.alpina","Alps",4536750,2667050,1
"2660","Bartsia.alpina","Alps",4373450,2667250,1
"2661","Bartsia.alpina","Alps",4537450,2667350,1
"2662","Bartsia.alpina","Alps",4595350,2667350,1
"2663","Bartsia.alpina","Alps",4529150,2667450,1
"2664","Bartsia.alpina","Alps",4528950,2667650,1
"2665","Bartsia.alpina","Alps",4528650,2667750,1
"2666","Bartsia.alpina","Alps",4528850,2667750,1
"2667","Bartsia.alpina","Alps",4552750,2667750,1
"2668","Bartsia.alpina","Alps",4553550,2667750,1
"2669","Bartsia.alpina","Alps",4526850,2667850,1
"2670","Bartsia.alpina","Alps",4528450,2667850,1
"2671","Bartsia.alpina","Alps",4528850,2667850,1
"2672","Bartsia.alpina","Alps",4529150,2667850,1
"2673","Bartsia.alpina","Alps",4528250,2667950,1
"2674","Bartsia.alpina","Alps",4528350,2667950,1
"2675","Bartsia.alpina","Alps",4528950,2667950,1
"2676","Bartsia.alpina","Alps",4531450,2667950,1
"2677","Bartsia.alpina","Alps",4551250,2667950,1
"2678","Bartsia.alpina","Alps",4583150,2667950,1
"2679","Bartsia.alpina","Alps",4583950,2667950,1
"2680","Bartsia.alpina","Alps",4528750,2668150,1
"2681","Bartsia.alpina","Alps",4535950,2668150,1
"2682","Bartsia.alpina","Alps",4536750,2668150,1
"2683","Bartsia.alpina","Alps",4425650,2668250,1
"2684","Bartsia.alpina","Alps",4244050,2669250,1
"2685","Bartsia.alpina","Alps",4504750,2669250,1
"2686","Bartsia.alpina","Alps",4505550,2669250,1
"2687","Bartsia.alpina","Alps",4536750,2669250,1
"2688","Bartsia.alpina","Alps",4479250,2669350,1
"2689","Bartsia.alpina","Alps",4369150,2669550,1
"2690","Bartsia.alpina","Alps",4579250,2669950,1
"2691","Bartsia.alpina","Alps",4555650,2670050,1
"2692","Bartsia.alpina","Alps",4535950,2670350,1
"2693","Bartsia.alpina","Alps",4505550,2670450,1
"2694","Bartsia.alpina","Alps",4536050,2670450,1
"2695","Bartsia.alpina","Alps",4535950,2670550,1
"2696","Bartsia.alpina","Alps",4340050,2670750,1
"2697","Bartsia.alpina","Alps",4556350,2670850,1
"2698","Bartsia.alpina","Alps",4556450,2671150,1
"2699","Bartsia.alpina","Alps",4269550,2671450,1
"2700","Bartsia.alpina","Alps",4511150,2671450,1
"2701","Bartsia.alpina","Alps",4535150,2671450,1
"2702","Bartsia.alpina","Alps",4556350,2671550,1
"2703","Bartsia.alpina","Alps",4535150,2671650,1
"2704","Bartsia.alpina","Alps",4538950,2671650,1
"2705","Bartsia.alpina","Alps",4520050,2671950,1
"2706","Bartsia.alpina","Alps",4251650,2672150,1
"2707","Bartsia.alpina","Alps",4266950,2672250,1
"2708","Bartsia.alpina","Alps",4259950,2672350,1
"2709","Bartsia.alpina","Alps",4532750,2672450,1
"2710","Bartsia.alpina","Alps",4519550,2672650,1
"2711","Bartsia.alpina","Alps",4417850,2672850,1
"2712","Bartsia.alpina","Alps",4545650,2672950,1
"2713","Bartsia.alpina","Alps",4551050,2673150,1
"2714","Bartsia.alpina","Alps",4264350,2673250,1
"2715","Bartsia.alpina","Alps",4551750,2673250,1
"2716","Bartsia.alpina","Alps",4552550,2673250,1
"2717","Bartsia.alpina","Alps",4577650,2673250,1
"2718","Bartsia.alpina","Alps",4417150,2673350,1
"2719","Bartsia.alpina","Alps",4493250,2673350,1
"2720","Bartsia.alpina","Alps",4536450,2673350,1
"2721","Bartsia.alpina","Alps",4497850,2673450,1
"2722","Bartsia.alpina","Alps",4498550,2673550,1
"2723","Bartsia.alpina","Alps",4322150,2673850,1
"2724","Bartsia.alpina","Alps",4322550,2674050,1
"2725","Bartsia.alpina","Alps",4596550,2674150,1
"2726","Bartsia.alpina","Alps",4551750,2674350,1
"2727","Bartsia.alpina","Alps",4596550,2675250,1
"2728","Bartsia.alpina","Alps",4576750,2675450,1
"2729","Bartsia.alpina","Alps",4578250,2675450,1
"2730","Bartsia.alpina","Alps",4597250,2675450,1
"2731","Bartsia.alpina","Alps",4553150,2675550,1
"2732","Bartsia.alpina","Alps",4359050,2675650,1
"2733","Bartsia.alpina","Alps",4496950,2675650,1
"2734","Bartsia.alpina","Alps",4552950,2675650,1
"2735","Bartsia.alpina","Alps",4534150,2675850,1
"2736","Bartsia.alpina","Alps",4334950,2675950,1
"2737","Bartsia.alpina","Alps",4505350,2675950,1
"2738","Bartsia.alpina","Alps",4333850,2676150,1
"2739","Bartsia.alpina","Alps",4541050,2676150,1
"2740","Bartsia.alpina","Alps",4333850,2676250,1
"2741","Bartsia.alpina","Alps",4375950,2676350,1
"2742","Bartsia.alpina","Alps",4333650,2676450,1
"2743","Bartsia.alpina","Alps",4576650,2676550,1
"2744","Bartsia.alpina","Alps",4577450,2676550,1
"2745","Bartsia.alpina","Alps",4526550,2676650,1
"2746","Bartsia.alpina","Alps",4552950,2676650,1
"2747","Bartsia.alpina","Alps",4527350,2676750,1
"2748","Bartsia.alpina","Alps",4528050,2676750,1
"2749","Bartsia.alpina","Alps",4576650,2677650,1
"2750","Bartsia.alpina","Alps",4578750,2677650,1
"2751","Bartsia.alpina","Alps",4528050,2677850,1
"2752","Bartsia.alpina","Alps",4618350,2678550,1
"2753","Bartsia.alpina","Alps",4166950,2678650,1
"2754","Bartsia.alpina","Alps",4527250,2678950,1
"2755","Bartsia.alpina","Alps",4264650,2679050,1
"2756","Bartsia.alpina","Alps",4617250,2679150,1
"2757","Bartsia.alpina","Alps",4401050,2679450,1
"2758","Bartsia.alpina","Alps",4614550,2679450,1
"2759","Bartsia.alpina","Alps",4327950,2679550,1
"2760","Bartsia.alpina","Alps",4594050,2679550,1
"2761","Bartsia.alpina","Alps",4572750,2679650,1
"2762","Bartsia.alpina","Alps",4573550,2679750,1
"2763","Bartsia.alpina","Alps",4441150,2679850,1
"2764","Bartsia.alpina","Alps",4527250,2680050,1
"2765","Bartsia.alpina","Alps",4614450,2680650,1
"2766","Bartsia.alpina","Alps",4333250,2680750,1
"2767","Bartsia.alpina","Alps",4616750,2680750,1
"2768","Bartsia.alpina","Alps",4617550,2680750,1
"2769","Bartsia.alpina","Alps",4458950,2681250,1
"2770","Bartsia.alpina","Alps",4482750,2681250,1
"2771","Bartsia.alpina","Alps",4589350,2681550,1
"2772","Bartsia.alpina","Alps",4590150,2681650,1
"2773","Bartsia.alpina","Alps",4573450,2681950,1
"2774","Bartsia.alpina","Alps",4329850,2682050,1
"2775","Bartsia.alpina","Alps",4330150,2682050,1
"2776","Bartsia.alpina","Alps",4204250,2682250,1
"2777","Bartsia.alpina","Alps",4583250,2682350,1
"2778","Bartsia.alpina","Alps",4609850,2682550,1
"2779","Bartsia.alpina","Alps",4576450,2683150,1
"2780","Bartsia.alpina","Alps",4323650,2683250,1
"2781","Bartsia.alpina","Alps",4336250,2683250,1
"2782","Bartsia.alpina","Alps",4474550,2683250,1
"2783","Bartsia.alpina","Alps",4525550,2683350,1
"2784","Bartsia.alpina","Alps",4580950,2683350,1
"2785","Bartsia.alpina","Alps",4308450,2683450,1
"2786","Bartsia.alpina","Alps",4604450,2683450,1
"2787","Bartsia.alpina","Alps",4331650,2683550,1
"2788","Bartsia.alpina","Alps",4332550,2683650,1
"2789","Bartsia.alpina","Alps",4481550,2683650,1
"2790","Bartsia.alpina","Alps",4521150,2683950,1
"2791","Bartsia.alpina","Alps",4585450,2684050,1
"2792","Bartsia.alpina","Alps",4312450,2684250,1
"2793","Bartsia.alpina","Alps",4486850,2684250,1
"2794","Bartsia.alpina","Alps",4270450,2684450,1
"2795","Bartsia.alpina","Alps",4583250,2684450,1
"2796","Bartsia.alpina","Alps",4583250,2684550,1
"2797","Bartsia.alpina","Alps",4584350,2684550,1
"2798","Bartsia.alpina","Alps",4583250,2684650,1
"2799","Bartsia.alpina","Alps",4583450,2684650,1
"2800","Bartsia.alpina","Alps",4583350,2684750,1
"2801","Bartsia.alpina","Alps",4583650,2684750,1
"2802","Bartsia.alpina","Alps",4583950,2684750,1
"2803","Bartsia.alpina","Alps",4583350,2684850,1
"2804","Bartsia.alpina","Alps",4583550,2684850,1
"2805","Bartsia.alpina","Alps",4583650,2684850,1
"2806","Bartsia.alpina","Alps",4584050,2684850,1
"2807","Bartsia.alpina","Alps",4329150,2684950,1
"2808","Bartsia.alpina","Alps",4583550,2684950,1
"2809","Bartsia.alpina","Alps",4583650,2684950,1
"2810","Bartsia.alpina","Alps",4583850,2684950,1
"2811","Bartsia.alpina","Alps",4583550,2685050,1
"2812","Bartsia.alpina","Alps",4583850,2685050,1
"2813","Bartsia.alpina","Alps",4583550,2685150,1
"2814","Bartsia.alpina","Alps",4583750,2685150,1
"2815","Bartsia.alpina","Alps",4593450,2685150,1
"2816","Bartsia.alpina","Alps",4593750,2685150,1
"2817","Bartsia.alpina","Alps",4309850,2685250,1
"2818","Bartsia.alpina","Alps",4382850,2685250,1
"2819","Bartsia.alpina","Alps",4583750,2685250,1
"2820","Bartsia.alpina","Alps",4486050,2685350,1
"2821","Bartsia.alpina","Alps",4486850,2685350,1
"2822","Bartsia.alpina","Alps",4599850,2685450,1
"2823","Bartsia.alpina","Alps",4276250,2685550,1
"2824","Bartsia.alpina","Alps",4559650,2685750,1
"2825","Bartsia.alpina","Alps",4369950,2685850,1
"2826","Bartsia.alpina","Alps",4487050,2685850,1
"2827","Bartsia.alpina","Alps",4486250,2685950,1
"2828","Bartsia.alpina","Alps",4486350,2685950,1
"2829","Bartsia.alpina","Alps",4308350,2686050,1
"2830","Bartsia.alpina","Alps",4372250,2686250,1
"2831","Bartsia.alpina","Alps",4593750,2686250,1
"2832","Bartsia.alpina","Alps",4369450,2686450,1
"2833","Bartsia.alpina","Alps",4327050,2686550,1
"2834","Bartsia.alpina","Alps",4599750,2686550,1
"2835","Bartsia.alpina","Alps",4308750,2686650,1
"2836","Bartsia.alpina","Alps",4335550,2686650,1
"2837","Bartsia.alpina","Alps",4322250,2686750,1
"2838","Bartsia.alpina","Alps",4276850,2686850,1
"2839","Bartsia.alpina","Alps",4592150,2687250,1
"2840","Bartsia.alpina","Alps",4529150,2687550,1
"2841","Bartsia.alpina","Alps",4330050,2687650,1
"2842","Bartsia.alpina","Alps",4589850,2688250,1
"2843","Bartsia.alpina","Alps",4588250,2688350,1
"2844","Bartsia.alpina","Alps",4590550,2688350,1
"2845","Bartsia.alpina","Alps",4590650,2688550,1
"2846","Bartsia.alpina","Alps",4590850,2688650,1
"2847","Bartsia.alpina","Alps",4492850,2688950,1
"2848","Bartsia.alpina","Alps",4590650,2688950,1
"2849","Bartsia.alpina","Alps",4590750,2689050,1
"2850","Bartsia.alpina","Alps",4590550,2689450,1
"2851","Bartsia.alpina","Alps",4591250,2689450,1
"2852","Bartsia.alpina","Alps",4304150,2689750,1
"2853","Bartsia.alpina","Alps",4304550,2689950,1
"2854","Bartsia.alpina","Alps",4492050,2689950,1
"2855","Bartsia.alpina","Alps",4536950,2689950,1
"2856","Bartsia.alpina","Alps",4492750,2690050,1
"2857","Bartsia.alpina","Alps",4581450,2690050,1
"2858","Bartsia.alpina","Alps",4302750,2690350,1
"2859","Bartsia.alpina","Alps",4422350,2690550,1
"2860","Bartsia.alpina","Alps",4591250,2690550,1
"2861","Bartsia.alpina","Alps",4591950,2690550,1
"2862","Bartsia.alpina","Alps",4327550,2690850,1
"2863","Bartsia.alpina","Alps",4634050,2691050,1
"2864","Bartsia.alpina","Alps",4633750,2691150,1
"2865","Bartsia.alpina","Alps",4633850,2691150,1
"2866","Bartsia.alpina","Alps",4324150,2691250,1
"2867","Bartsia.alpina","Alps",4326950,2691250,1
"2868","Bartsia.alpina","Alps",4582150,2691250,1
"2869","Bartsia.alpina","Alps",4593850,2691250,1
"2870","Bartsia.alpina","Alps",4633750,2691250,1
"2871","Bartsia.alpina","Alps",4633850,2691250,1
"2872","Bartsia.alpina","Alps",4634050,2691250,1
"2873","Bartsia.alpina","Alps",4328450,2691350,1
"2874","Bartsia.alpina","Alps",4634050,2691350,1
"2875","Bartsia.alpina","Alps",4608650,2691450,1
"2876","Bartsia.alpina","Alps",4633750,2691450,1
"2877","Bartsia.alpina","Alps",4633850,2691450,1
"2878","Bartsia.alpina","Alps",4634050,2691450,1
"2879","Bartsia.alpina","Alps",4633750,2691550,1
"2880","Bartsia.alpina","Alps",4633950,2691550,1
"2881","Bartsia.alpina","Alps",4634050,2691550,1
"2882","Bartsia.alpina","Alps",4633750,2691650,1
"2883","Bartsia.alpina","Alps",4633850,2691650,1
"2884","Bartsia.alpina","Alps",4634050,2691650,1
"2885","Bartsia.alpina","Alps",4633850,2691750,1
"2886","Bartsia.alpina","Alps",4633950,2691750,1
"2887","Bartsia.alpina","Alps",4634050,2691750,1
"2888","Bartsia.alpina","Alps",4234650,2692050,1
"2889","Bartsia.alpina","Alps",4650150,2692450,1
"2890","Bartsia.alpina","Alps",4588150,2692650,1
"2891","Bartsia.alpina","Alps",4327750,2692850,1
"2892","Bartsia.alpina","Alps",4649950,2692950,1
"2893","Bartsia.alpina","Alps",4650950,2693750,1
"2894","Bartsia.alpina","Alps",4333150,2693950,1
"2895","Bartsia.alpina","Alps",4650150,2693950,1
"2896","Bartsia.alpina","Alps",4650150,2694050,1
"2897","Bartsia.alpina","Alps",4650350,2694050,1
"2898","Bartsia.alpina","Alps",4633650,2694450,1
"2899","Bartsia.alpina","Alps",4633750,2694450,1
"2900","Bartsia.alpina","Alps",4569150,2694950,1
"2901","Bartsia.alpina","Alps",4307850,2695550,1
"2902","Bartsia.alpina","Alps",4510150,2695650,1
"2903","Bartsia.alpina","Alps",4308250,2695750,1
"2904","Bartsia.alpina","Alps",4639550,2695850,1
"2905","Bartsia.alpina","Alps",4639650,2695850,1
"2906","Bartsia.alpina","Alps",4639550,2695950,1
"2907","Bartsia.alpina","Alps",4541050,2696150,1
"2908","Bartsia.alpina","Alps",4307150,2696350,1
"2909","Bartsia.alpina","Alps",4308150,2696750,1
"2910","Bartsia.alpina","Alps",4308550,2697250,1
"2911","Bartsia.alpina","Alps",4307450,2697350,1
"2912","Bartsia.alpina","Alps",4402250,2697450,1
"2913","Bartsia.alpina","Alps",4402650,2697450,1
"2914","Bartsia.alpina","Alps",4403150,2697450,1
"2915","Bartsia.alpina","Alps",4307750,2697650,1
"2916","Bartsia.alpina","Alps",4307550,2697850,1
"2917","Bartsia.alpina","Alps",4520050,2697850,1
"2918","Bartsia.alpina","Alps",4403350,2697950,1
"2919","Bartsia.alpina","Alps",4643550,2698750,1
"2920","Bartsia.alpina","Alps",4643950,2699150,1
"2921","Bartsia.alpina","Alps",4342050,2699250,1
"2922","Bartsia.alpina","Alps",4643850,2699250,1
"2923","Bartsia.alpina","Alps",4537850,2699350,1
"2924","Bartsia.alpina","Alps",4643850,2699350,1
"2925","Bartsia.alpina","Alps",4512150,2699650,1
"2926","Bartsia.alpina","Alps",4347650,2700750,1
"2927","Bartsia.alpina","Alps",4640150,2700750,1
"2928","Bartsia.alpina","Alps",4644750,2700750,1
"2929","Bartsia.alpina","Alps",4347150,2700850,1
"2930","Bartsia.alpina","Alps",4640350,2700850,1
"2931","Bartsia.alpina","Alps",4346750,2700950,1
"2932","Bartsia.alpina","Alps",4491650,2701050,1
"2933","Bartsia.alpina","Alps",4491750,2701050,1
"2934","Bartsia.alpina","Alps",4554450,2701150,1
"2935","Bartsia.alpina","Alps",4664750,2701350,1
"2936","Bartsia.alpina","Alps",4274650,2701550,1
"2937","Bartsia.alpina","Alps",4274750,2701550,1
"2938","Bartsia.alpina","Alps",4640350,2701550,1
"2939","Bartsia.alpina","Alps",4345250,2701650,1
"2940","Bartsia.alpina","Alps",4328150,2701750,1
"2941","Bartsia.alpina","Alps",4641750,2702050,1
"2942","Bartsia.alpina","Alps",4418750,2702550,1
"2943","Bartsia.alpina","Alps",4328250,2702850,1
"2944","Bartsia.alpina","Alps",4398650,2703450,1
"2945","Bartsia.alpina","Alps",4679350,2703450,1
"2946","Bartsia.alpina","Alps",4679550,2703550,1
"2947","Bartsia.alpina","Alps",4400750,2703650,1
"2948","Bartsia.alpina","Alps",4640650,2703650,1
"2949","Bartsia.alpina","Alps",4242950,2704650,1
"2950","Bartsia.alpina","Alps",4413950,2704750,1
"2951","Bartsia.alpina","Alps",4334650,2705450,1
"2952","Bartsia.alpina","Alps",4349750,2705950,1
"2953","Bartsia.alpina","Alps",4674450,2706050,1
"2954","Bartsia.alpina","Alps",4671950,2707050,1
"2955","Bartsia.alpina","Alps",4356950,2707250,1
"2956","Bartsia.alpina","Alps",4329350,2707450,1
"2957","Bartsia.alpina","Alps",4508450,2707650,1
"2958","Bartsia.alpina","Alps",4638950,2708650,1
"2959","Bartsia.alpina","Alps",4648550,2709150,1
"2960","Bartsia.alpina","Alps",4528450,2710150,1
"2961","Bartsia.alpina","Alps",4651350,2710650,1
"2962","Bartsia.alpina","Alps",4651350,2710750,1
"2963","Bartsia.alpina","Alps",4256550,2711550,1
"2964","Bartsia.alpina","Alps",4655250,2712150,1
"2965","Bartsia.alpina","Alps",4597750,2712250,1
"2966","Bartsia.alpina","Alps",4655450,2712350,1
"2967","Bartsia.alpina","Alps",4566050,2712750,1
"2968","Bartsia.alpina","Alps",4599950,2713250,1
"2969","Bartsia.alpina","Alps",4636550,2713350,1
"2970","Bartsia.alpina","Alps",4569750,2714050,1
"2971","Bartsia.alpina","Alps",4553950,2714450,1
"2972","Bartsia.alpina","Alps",4555650,2715350,1
"2973","Bartsia.alpina","Alps",4410650,2715450,1
"2974","Bartsia.alpina","Alps",4599850,2715450,1
"2975","Bartsia.alpina","Alps",4598650,2715750,1
"2976","Bartsia.alpina","Alps",4317450,2716050,1
"2977","Bartsia.alpina","Alps",4537250,2716050,1
"2978","Bartsia.alpina","Alps",4596650,2716050,1
"2979","Bartsia.alpina","Alps",4442350,2716150,1
"2980","Bartsia.alpina","Alps",4452350,2716450,1
"2981","Bartsia.alpina","Alps",4595850,2716450,1
"2982","Bartsia.alpina","Alps",4597850,2716650,1
"2983","Bartsia.alpina","Alps",4303150,2716950,1
"2984","Bartsia.alpina","Alps",4401750,2718250,1
"2985","Bartsia.alpina","Alps",4594450,2718250,1
"2986","Bartsia.alpina","Alps",4594250,2718450,1
"2987","Bartsia.alpina","Alps",4520550,2718750,1
"2988","Bartsia.alpina","Alps",4563450,2719350,1
"2989","Bartsia.alpina","Alps",4459050,2719750,1
"2990","Bartsia.alpina","Alps",4594350,2719950,1
"2991","Bartsia.alpina","Alps",4564250,2720450,1
"2992","Bartsia.alpina","Alps",4455350,2720550,1
"2993","Bartsia.alpina","Alps",4624250,2720650,1
"2994","Bartsia.alpina","Alps",4551050,2721050,1
"2995","Bartsia.alpina","Alps",4550550,2722150,1
"2996","Bartsia.alpina","Alps",4555750,2723450,1
"2997","Bartsia.alpina","Alps",4592450,2724250,1
"2998","Bartsia.alpina","Alps",4661450,2724950,1
"2999","Bartsia.alpina","Alps",4492250,2725050,1
"3000","Bartsia.alpina","Alps",4663550,2725250,1
"3001","Bartsia.alpina","Alps",4398950,2725350,1
"3002","Bartsia.alpina","Alps",4661450,2725350,1
"3003","Bartsia.alpina","Alps",4661550,2725350,1
"3004","Bartsia.alpina","Alps",4661550,2725450,1
"3005","Bartsia.alpina","Alps",4661050,2725550,1
"3006","Bartsia.alpina","Alps",4661150,2725550,1
"3007","Bartsia.alpina","Alps",4661250,2725550,1
"3008","Bartsia.alpina","Alps",4661850,2725550,1
"3009","Bartsia.alpina","Alps",4661950,2725550,1
"3010","Bartsia.alpina","Alps",4659850,2725650,1
"3011","Bartsia.alpina","Alps",4660950,2725650,1
"3012","Bartsia.alpina","Alps",4661950,2725650,1
"3013","Bartsia.alpina","Alps",4671650,2725750,1
"3014","Bartsia.alpina","Alps",4662450,2725950,1
"3015","Bartsia.alpina","Alps",4671750,2726850,1
"3016","Bartsia.alpina","Alps",4521750,2727650,1
"3017","Bartsia.alpina","Alps",4670650,2727750,1
"3018","Bartsia.alpina","Alps",4672050,2728050,1
"3019","Bartsia.alpina","Alps",4397250,2728250,1
"3020","Bartsia.alpina","Alps",4672350,2728850,1
"3021","Bartsia.alpina","Alps",4622650,2729350,1
"3022","Bartsia.alpina","Alps",4703650,2732150,1
"3023","Bartsia.alpina","Alps",4639650,2732250,1
"3024","Bartsia.alpina","Alps",4695650,2732450,1
"3025","Bartsia.alpina","Alps",4697050,2732850,1
"3026","Bartsia.alpina","Alps",4697950,2732850,1
"3027","Bartsia.alpina","Alps",4695050,2733050,1
"3028","Bartsia.alpina","Alps",4697850,2733050,1
"3029","Bartsia.alpina","Alps",4697950,2733050,1
"3030","Bartsia.alpina","Alps",4698050,2733050,1
"3031","Bartsia.alpina","Alps",4699250,2733050,1
"3032","Bartsia.alpina","Alps",4698750,2733150,1
"3033","Bartsia.alpina","Alps",4702950,2733150,1
"3034","Bartsia.alpina","Alps",4694650,2733250,1
"3035","Bartsia.alpina","Alps",4695250,2733250,1
"3036","Bartsia.alpina","Alps",4695350,2733250,1
"3037","Bartsia.alpina","Alps",4698450,2733250,1
"3038","Bartsia.alpina","Alps",4698550,2733250,1
"3039","Bartsia.alpina","Alps",4698550,2733350,1
"3040","Bartsia.alpina","Alps",4695250,2733450,1
"3041","Bartsia.alpina","Alps",4646450,2733550,1
"3042","Bartsia.alpina","Alps",4695350,2733550,1
"3043","Bartsia.alpina","Alps",4698650,2733550,1
"3044","Bartsia.alpina","Alps",4698750,2733550,1
"3045","Bartsia.alpina","Alps",4697050,2733750,1
"3046","Bartsia.alpina","Alps",4698650,2733750,1
"3047","Bartsia.alpina","Alps",4699150,2733750,1
"3048","Bartsia.alpina","Alps",4698850,2733850,1
"3049","Bartsia.alpina","Alps",4699050,2733850,1
"3050","Bartsia.alpina","Alps",4699150,2733850,1
"3051","Bartsia.alpina","Alps",4699250,2733850,1
"3052","Bartsia.alpina","Alps",4699350,2733850,1
"3053","Bartsia.alpina","Alps",4699450,2733850,1
"3054","Bartsia.alpina","Alps",4698950,2733950,1
"3055","Bartsia.alpina","Alps",4699050,2733950,1
"3056","Bartsia.alpina","Hochschwab",4703850,2733950,1
"3057","Bartsia.alpina","Alps",4699150,2734050,1
"3058","Bartsia.alpina","Hochschwab",4704150,2734050,1
"3059","Bartsia.alpina","Hochschwab",4704650,2734050,1
"3060","Bartsia.alpina","Alps",4703550,2734150,1
"3061","Bartsia.alpina","Hochschwab",4704450,2734150,1
"3062","Bartsia.alpina","Hochschwab",4703550,2734350,1
"3063","Bartsia.alpina","Hochschwab",4704850,2734350,1
"3064","Bartsia.alpina","Alps",4700850,2734450,1
"3065","Bartsia.alpina","Hochschwab",4704950,2734450,1
"3066","Bartsia.alpina","Hochschwab",4703750,2734550,1
"3067","Bartsia.alpina","Hochschwab",4704050,2734550,1
"3068","Bartsia.alpina","Hochschwab",4704950,2734550,1
"3069","Bartsia.alpina","Hochschwab",4704350,2734750,1
"3070","Bartsia.alpina","Hochschwab",4703450,2734850,1
"3071","Bartsia.alpina","Hochschwab",4704250,2734850,1
"3072","Bartsia.alpina","Hochschwab",4704650,2734850,1
"3073","Bartsia.alpina","Alps",4700650,2734950,1
"3074","Bartsia.alpina","Hochschwab",4704050,2734950,1
"3075","Bartsia.alpina","Alps",4702350,2735050,1
"3076","Bartsia.alpina","Hochschwab",4704150,2735050,1
"3077","Bartsia.alpina","Hochschwab",4704350,2735050,1
"3078","Bartsia.alpina","Hochschwab",4704650,2735050,1
"3079","Bartsia.alpina","Hochschwab",4703450,2735150,1
"3080","Bartsia.alpina","Hochschwab",4704350,2735150,1
"3081","Bartsia.alpina","Hochschwab",4704650,2735150,1
"3082","Bartsia.alpina","Hochschwab",4703550,2735250,1
"3083","Bartsia.alpina","Hochschwab",4704150,2735250,1
"3084","Bartsia.alpina","Hochschwab",4704450,2735250,1
"3085","Bartsia.alpina","Hochschwab",4705750,2735250,1
"3086","Bartsia.alpina","Alps",4642050,2735350,1
"3087","Bartsia.alpina","Alps",4702350,2735350,1
"3088","Bartsia.alpina","Hochschwab",4703850,2735350,1
"3089","Bartsia.alpina","Hochschwab",4705950,2735350,1
"3090","Bartsia.alpina","Alps",4642950,2735450,1
"3091","Bartsia.alpina","Alps",4702650,2735450,1
"3092","Bartsia.alpina","Hochschwab",4703450,2735450,1
"3093","Bartsia.alpina","Hochschwab",4703650,2735450,1
"3094","Bartsia.alpina","Alps",4600150,2735550,1
"3095","Bartsia.alpina","Alps",4702350,2735550,1
"3096","Bartsia.alpina","Hochschwab",4703650,2735550,1
"3097","Bartsia.alpina","Hochschwab",4705750,2735550,1
"3098","Bartsia.alpina","Hochschwab",4706350,2735550,1
"3099","Bartsia.alpina","Alps",4702250,2735650,1
"3100","Bartsia.alpina","Alps",4702350,2735650,1
"3101","Bartsia.alpina","Hochschwab",4705650,2735650,1
"3102","Bartsia.alpina","Hochschwab",4706550,2735650,1
"3103","Bartsia.alpina","Alps",4642950,2735750,1
"3104","Bartsia.alpina","Alps",4643450,2735750,1
"3105","Bartsia.alpina","Alps",4702450,2735850,1
"3106","Bartsia.alpina","Hochschwab",4705450,2735850,1
"3107","Bartsia.alpina","Alps",4708650,2736150,1
"3108","Bartsia.alpina","Alps",4639950,2736250,1
"3109","Bartsia.alpina","Hochschwab",4705950,2736250,1
"3110","Bartsia.alpina","Alps",4640850,2736350,1
"3111","Bartsia.alpina","Hochschwab",4707650,2736550,1
"3112","Bartsia.alpina","Hochschwab",4708050,2736550,1
"3113","Bartsia.alpina","Hochschwab",4708150,2736550,1
"3114","Bartsia.alpina","Hochschwab",4708950,2736550,1
"3115","Bartsia.alpina","Hochschwab",4709150,2736550,1
"3116","Bartsia.alpina","Hochschwab",4707050,2736650,1
"3117","Bartsia.alpina","Hochschwab",4708850,2736650,1
"3118","Bartsia.alpina","Hochschwab",4709250,2736650,1
"3119","Bartsia.alpina","Alps",4641350,2736750,1
"3120","Bartsia.alpina","Alps",4641450,2736750,1
"3121","Bartsia.alpina","Hochschwab",4707350,2736750,1
"3122","Bartsia.alpina","Hochschwab",4708550,2736750,1
"3123","Bartsia.alpina","Hochschwab",4709250,2736750,1
"3124","Bartsia.alpina","Hochschwab",4709350,2736750,1
"3125","Bartsia.alpina","Hochschwab",4708650,2736850,1
"3126","Bartsia.alpina","Hochschwab",4707350,2737050,1
"3127","Bartsia.alpina","Hochschwab",4709250,2737050,1
"3128","Bartsia.alpina","Hochschwab",4707250,2737150,1
"3129","Bartsia.alpina","Hochschwab",4707750,2737150,1
"3130","Bartsia.alpina","Hochschwab",4707650,2737250,1
"3131","Bartsia.alpina","Hochschwab",4708050,2737250,1
"3132","Bartsia.alpina","Hochschwab",4709050,2737250,1
"3133","Bartsia.alpina","Hochschwab",4707550,2737350,1
"3134","Bartsia.alpina","Hochschwab",4708350,2737450,1
"3135","Bartsia.alpina","Hochschwab",4708450,2737750,1
